Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Ceperley et al. (2020)	boulder	Cepe2020-11	Cepe2020-C	PG-KI-001-15	80.4874	-67.1939	217	3.5	2.65	1	40900	1420	07KNSTD	0	0	0	2015	8000	200	-	-	7777	509	271	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-12	Cepe2020-C	PG-KI-003-15	80.4908	-67.2095	180	2	2.65	1	40750	1520	07KNSTD	0	0	0	2015	8200	300	-	-	7940	531	297	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-13	Cepe2020-C	PG-KI-004-15	80.4911	-67.2088	181	2.25	2.65	1	45040	1490	07KNSTD	0	0	0	2015	9100	300	-	-	8797	568	292	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-14	Cepe2020-C	PG-KI-005-15	80.4915	-67.2098	180	2	2.65	0.987	46330	2470	07KNSTD	0	0	0	2015	9500	500	-	-	9165	705	490	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-15	Cepe2020-C	PG-KI-006-15	80.4944	-67.2086	178	3	2.65	1	36380	3120	07KNSTD	0	0	0	2015	7400	600	-	-	7203	736	619	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-16	Cepe2020-D	PG-WC-001-15	80.5391	-66.4816	390	1.5	2.65	1	116740	3260	07KNSTD	0	0	0	2015	19300	500	-	-	18518	1152	520	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-17	Cepe2020-D	PG-WC-003-15	80.5384	-66.4846	389	4	2.65	1	138520	3340	07KNSTD	0	0	0	2015	23400	500	-	-	22515	1365	546	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-18	Cepe2020-D	PG-WC-004-15	80.5385	-66.4829	389	1.5	2.65	1	120600	5400	07KNSTD	0	0	0	2015	19900	900	-	-	19156	1369	862	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-19	Cepe2020-E	PG-WC-005-15	80.5656	-66.2154	544	1.5	2.65	1	150140	3840	07KNSTD	0	0	0	2015	21300	500	-	-	20478	1254	526	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-20	Cepe2020-F	PG-INT-001-15	80.2944	-61.7900	430	1	2.65	1	140080	3650	07KNSTD	0	0	0	2015	22100	500	-	-	21229	1304	556	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-21	Cepe2020-F	PG-INT-002-15	80.2942	-61.7907	431	2	2.65	1	133880	3400	07KNSTD	0	0	0	2015	21300	500	-	-	20438	1250	522	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-22	Cepe2020-F	PG-INT-003-15	80.2939	-61.7859	428	2	2.65	1	43460	1970	07KNSTD	0	0	0	2015	6900	300	-	-	6626	474	301	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-23	Cepe2020-G	PG-INT-004-15	80.3199	-61.7344	529	1.5	2.65	1	336880	6930	07KNSTD	0	0	0	2015	48900	1000	-	-	46950	2802	977	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-24	Cepe2020-H	PG-INT-008-15	80.3686	-60.9115	555	1.5	2.65	1	55060	1870	07KNSTD	0	0	0	2015	7600	200	-	-	7354	478	250	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-25	Cepe2020-H	PG-INT-009-15	80.3697	-60.9226	557	2	2.65	1	56220	2530	07KNSTD	0	0	0	2015	7800	300	-	-	7514	537	339	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-26	Cepe2020-I	PG-INT-010-15	80.4792	-61.3150	471	2	2.65	0.989	125710	3550	07KNSTD	0	0	0	2015	19400	500	-	-	18642	1163	529	-	-	-	-
