Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Strand et al. (2022)	boulder	Stra2022-21	Stra2022-D	HOTON-14-12	48.686424	88.367536	2343.14	1.21	2.7	0.99842	534623	11218	07KNSTD	0	0	0	2014	21120	450	-	-	19616	1282	414	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-22	Stra2022-D	HOTON-14-13	48.687260	88.366419	2345.6	1.87	2.7	0.99155	542218	10031	07KNSTD	0	0	0	2014	21650	400	-	-	20081	1298	373	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-23	Stra2022-D	HOTON-14-15	48.690857	88.364315	2353.15	1.55	2.7	0.99929	512065	10130	07KNSTD	0	0	0	2014	20120	400	-	-	18737	1217	372	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-24	Stra2022-D	HOTON-14-18	48.692844	88.359867	2353.56	0.88	2.7	0.99875	631237	12799	07KNSTD	0	0	0	2014	24700	500	-	-	22689	1479	463	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-25	Stra2022-E	HOTON-15-58	48.613232	88.430928	2117.51	1.136	2.7	0.99546	413322	8875	07KNSTD	0	0	0	2015	19200	410	-	-	18123	1187	391	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-26	Stra2022-E	HOTON-15-62	48.617095	88.426909	2117.98	1.064	2.7	0.99634	423842	8014	07KNSTD	0	0	0	2015	19650	370	-	-	18526	1199	352	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-27	Stra2022-E	HOTON-15-63	48.617203	88.426772	2118.39	1.381	2.7	0.99662	424123	8019	07KNSTD	0	0	0	2015	19700	370	-	-	18576	1202	353	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-28	Stra2022-F	HOTON-14-01	48.651683	88.354325	2182.74	0.98	2.7	0.99964	447402	7285	07KNSTD	0	0	0	2014	19720	320	-	-	18528	1186	303	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-29	Stra2022-F	HOTON-14-02	48.651643	88.354372	2182.85	0.96	2.7	0.9997	433067	7063	07KNSTD	0	0	0	2014	19080	310	-	-	17958	1149	294	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-30	Stra2022-F	HOTON-14-03	48.651243	88.354275	2175.55	0.96	2.7	0.97199	450865	7343	07KNSTD	0	0	0	2014	20530	340	-	-	19261	1233	315	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-31	Stra2022-F	HOTON-14-04	48.650403	88.355177	2158.58	1.16	2.7	0.99852	420150	7902	07KNSTD	0	0	0	2014	18880	360	-	-	17806	1152	336	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-32	Stra2022-F	HOTON-14-20	48.655151	88.350597	2254.05	1.06	2.7	0.99959	450445	9901	07KNSTD	0	0	0	2014	18890	420	-	-	17731	1164	391	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-33	Stra2022-F	HOTON-14-21	48.655673	88.350426	2259.81	2.04	2.7	0.9946	459035	11779	07KNSTD	0	0	0	2014	19430	500	-	-	18210	1220	469	-	-	-	-
Strand et al. (2022)	boulder	Stra2022-34	Stra2022-F	HOTON-14-38	48.647849	88.358912	2113.63	0.97	2.7	0.99959	421547	7187	07KNSTD	0	0	0	2014	19510	330	-	-	18406	1181	315	-	-	-	-
