Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Stroeven et al. (2016)	cobble	Stroe2016-88	Stroe2016-AK	S-03-59	66.08476	17.91595	435	10	2.65	1	63793	5179	KNSTD	0	0	0	2003	9154	780	-	-	9255	952	753	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-89	Stroe2016-AK	S-03-60	66.08476	17.91595	435	8	2.65	1	60458	4396	KNSTD	0	0	0	2003	8519	657	-	-	8608	829	627	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-90	Stroe2016-AL	S-03-79	67.35066	18.38080	1422	3	2.65	0.9995	61981	4593	KNSTD	0	0	0	2003	3475	272	-	-	3485	339	258	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-91	Stroe2016-AL	S-03-80	67.35066	18.38080	1422	3	2.65	0.9995	780904	31088	KNSTD	0	0	0	2003	45104	2152	-	-	45234	3402	1821	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-92	Stroe2016-AL	S-03-81	67.35066	18.38080	1422	6	2.65	0.9995	919549	39468	KNSTD	0	0	0	2003	54583	2757	-	-	54799	4227	2385	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-93	Stroe2016-AL	S-03-82	67.35066	18.38080	1422	3	2.65	0.9995	1227802	39153	KNSTD	0	0	0	2003	71445	2962	-	-	71653	5139	2326	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-94	Stroe2016-AM	S-03-91	67.20284	21.98091	487	3	2.65	1	317331	17935	KNSTD	0	0	0	2003	41598	2603	-	-	41909	3579	2394	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-95	Stroe2016-AM	S-03-93	67.19808	21.99863	359	3	2.65	1	328985	9757	KNSTD	0	0	0	2003	48675	1921	-	-	49084	3452	1474	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-96	Stroe2016-AM	S-03-94	67.19688	22.00109	365	3	2.65	1	318942	9815	KNSTD	0	0	0	2003	46902	1891	-	-	47293	3347	1473	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-97	Stroe2016-AN	Lof-A1	69.2769	16.0039	350	2	2.65	0.999	113447	5287	NIST_Certified	0	0	0	2000	18913	1008	-	-	19060	1498	892	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-98	Stroe2016-AO	Lof-A3	69.2553	16.0764	40	2	2.65	0.9986	98390	6097	KNSTD	0	0	0	2000	19080	1283	-	-	19277	1709	1200	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-99	Stroe2016-AP	Lof-A4	69.2625	16.0667	40	2	2.65	0.9986	106157	5657	NIST_Certified	0	0	0	2000	23783	1412	-	-	24029	1991	1288	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-100	Stroe2016-AQ	CH-01-00	67.03486	20.05736	667	5	2.65	1	202390	10344	NIST_30200	1262421	120007	KNSTD	2000	23268	1335	23389	2328	23435	1909	1205	22270	2603	2140	-
Stroeven et al. (2016)	boulder	Stroe2016-101	Stroe2002a-A	CH-02-00	67.67228	23.12806	320	7	2.65	1	268273	10172	NIST_30200	1838169	81158	KNSTD	2000	43387	2000	48065	2505	43850	3253	1681	45916	3722	2074	-
Stroeven et al. (2016)	bedrock	Stroe2016-102	Stroe2002a-A	CH-03-00	67.67228	23.12806	320	5	2.65	1	127840	5588	NIST_30200	1228742	103331	KNSTD	2000	20182	1025	31334	2795	20376	1567	895	29912	3241	2553	-
Stroeven et al. (2016)	boulder	Stroe2016-103	Stroe2002a-A	CH-05-00	67.68056	23.16308	316	4	2.65	0.9998	258494	12106	NIST_30200	707570	61321	KNSTD	2000	40945	2202	17812	1622	41321	3271	1955	16999	1865	1486	-
Stroeven et al. (2016)	bedrock	Stroe2016-104	Stroe2002a-A	CH-06-00	67.69867	23.01967	418	5	2.65	1	333924	12721	NIST_30200	1770135	195728	KNSTD	2000	48561	2248	41460	4800	48993	3644	1889	39538	5187	4458	-
Stroeven et al. (2016)	bedrock	Stroe2016-105	Stroe2016-AR	CH-04-00	67.55831	23.05458	425	5	2.65	1	532581	16028	NIST_30200	2814239	244443	KNSTD	2000	77609	3112	66389	6207	78302	5562	2403	63273	7114	5670	-
Stroeven et al. (2016)	boulder	Stroe2016-106	Stroe2016-AS	K-04-03	66.8595	40.1738	254	3	2.65	1	1895609	61305	NIST_30000	0	0	0	2004	345081	15468	-	-	348525	26898	12313	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-107	Stroe2016-AS	K-04-04	66.8595	40.1738	254	3	2.65	1	1553521	50680	NIST_30000	0	0	0	2004	278225	12326	-	-	280953	21350	9840	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-108	Stroe2016-AS	K-04-05	66.8595	40.1738	254	3	2.65	1	2436879	72373	NIST_30000	0	0	0	2004	455652	19969	-	-	460331	35962	15372	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-109	Stroe2016-AT	K-04-12	66.3648	37.6444	192	2	2.65	1	88582	2591	NIST_30600	0	0	0	2004	15291	594	-	-	15431	1073	453	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-110	Stroe2016-AT	K-04-13	66.3648	37.6444	192	2	2.65	1	90108	4178	NIST_30600	0	0	0	2004	15557	825	-	-	15699	1231	731	-	-	-	-
