Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Putnam et al. (2013b)	boulder	Putn2013b-12	Putn2013b-B	OH-07-21	-44.32126	169.94935	570.5	1.45	2.65	0.999	208200	7400	07KNSTD	0	0	0	2007	31940	1150	-	-	31611	2300	1132	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-13	Putn2013b-B	OH-07-26	-44.341789	169.83328	680	2.35	2.65	0.999	207200	6900	07KNSTD	0	0	0	2007	29110	980	-	-	28793	2062	966	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-14	Putn2013b-C	OH-06-04	-44.25613	169.98217	592.1	2	2.65	0.998	125900	3400	KNSTD	0	0	0	2006	17390	480	-	-	17332	1190	470	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-15	Putn2013b-C	OH-06-05	-44.25611	169.98219	591.6	0.96	2.65	0.999	159600	4300	KNSTD	0	0	0	2006	21780	600	-	-	21609	1485	585	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-16	Putn2013b-C	OH-06-16	-44.24982	169.97236	582.2	1.49	2.65	0.992	160500	4000	KNSTD	0	0	0	2006	22280	560	-	-	22159	1506	555	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-17	Putn2013b-C	OH-06-18	-44.25058	169.97101	585.9	1.37	2.65	0.993	159600	4700	KNSTD	0	0	0	2006	22060	650	-	-	21922	1529	649	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-18	Putn2013b-C	OH-06-44	-44.31698	169.94778	581.8	2.59	2.65	0.999	163700	6400	KNSTD	0	0	0	2006	22720	900	-	-	22625	1683	890	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-19	Putn2013b-C	OH-06-45	-44.32263	169.94554	574.2	1.88	2.65	0.999	170900	4800	KNSTD	0	0	0	2006	23730	680	-	-	23623	1635	667	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-20	Putn2013b-C	OH-06-46	-44.32507	169.94361	572.5	0.86	2.65	0.999	163100	4300	KNSTD	0	0	0	2006	22540	600	-	-	22398	1534	594	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-21	Putn2013b-C	OH-06-50	-44.32681	169.94060	573.9	1.7	2.65	0.999	168700	5300	KNSTD	0	0	0	2006	23400	740	-	-	23292	1645	736	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-22	Putn2013b-C	OH-06-59	-44.33402	169.88676	605	1.19	2.65	0.999	164100	5000	KNSTD	0	0	0	2006	22120	680	-	-	21956	1541	673	-	-	-	-
