Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Rinterknecht et al. (2006)	boulder	Rint2006-89	Rint2006-BF	EST-8	59.462	25.676	59	2.1	2.8	1	53600	4000	NIST_Certified	0	0	0	2004	12480	920	-	-	12385	1212	927	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-90	Rint2006-BF	EST-9	59.599	25.767	15	2.5	2.8	1	16100	1800	NIST_Certified	0	0	0	2004	5820	660	-	-	3869	497	433	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-91	Rint2006-BF	EST-10	59.607	25.913	16	3	2.8	1	42100	3400	NIST_Certified	0	0	0	2004	15260	1220	-	-	10179	1044	824	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-92	Rint2006-BF	EST-11	59.520	25.998	58	2.5	2.8	1	53600	3800	NIST_Certified	0	0	0	2004	12520	890	-	-	12441	1182	885	-	-	-	-

Reference:
Rinterknecht VR, Clark PU, Raisbeck GM, Yiou F, Bitinas A, Brook EJ, Marks L, Zelčs V, Lunkka J-P, Pavlovskaya IE, Piotrowski JA, Raukas A, 2006. The last deglaciation of the southeastern sector of the Scandinavian ice sheet. Science 311, 1449-1452.

Data comments:
Sample thickness back-calculated based on thickness scaling factor in Table S1.
Sampling year assumed to be 2004.
Samples BEL-15 and BEL-15A are separate samples from the same boulder.
Group ID based on sample location and geomorphology.

expage.github.io - data from expage-201708
