Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Licciardi and Pierce (2008)	boulder	LicPie2008-11	LicPie2008-B	CF-3	44.87768	-109.2500	1409	1	2.7	1	306000	7200	KNSTD	0	0	0	2006	19400	500	-	-	21587	1304	511	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-12	LicPie2008-B	CF-4	44.87714	-109.2493	1409	0.75	2.7	1	302300	5200	KNSTD	0	0	0	2006	19200	300	-	-	21295	1239	368	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-13	LicPie2008-B	CF-5	44.87670	-109.2492	1409	1.5	2.7	1	285800	8100	KNSTD	0	0	0	2006	18200	500	-	-	20325	1269	579	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-14	LicPie2008-B	CF-6	44.87650	-109.2487	1412	1	2.7	1	293700	7500	KNSTD	0	0	0	2006	18600	500	-	-	20720	1268	532	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-15	LicPie2008-B	CF-7	44.87615	-109.2484	1410	1.25	2.7	1	303000	6900	KNSTD	0	0	0	2006	19300	500	-	-	21414	1287	490	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-16	LicPie2008-B	CF-8	44.87481	-109.2482	1413	1.5	2.7	1	263200	7100	KNSTD	0	0	0	2006	16700	500	-	-	18755	1159	508	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-17	LicPie2008-B	CF-9	44.87445	-109.2483	1409	1	2.7	1	482000	11100	KNSTD	0	0	0	2006	30700	700	-	-	33480	2022	778	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-18	LicPie2008-B	CF-10	44.87358	-109.2482	1411	1.5	2.7	1	299400	7100	KNSTD	0	0	0	2006	19000	500	-	-	21201	1282	505	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-19	LicPie2008-C	CC-1	44.85391	-109.6384	2020	1.75	2.7	1	458700	14000	KNSTD	0	0	0	2006	18800	600	-	-	20356	1292	624	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-20	LicPie2008-C	CC-2	44.85400	-109.6384	2019	1.75	2.7	1	416600	8700	KNSTD	0	0	0	2006	17100	400	-	-	18614	1105	391	-	-	-	Licciardi and Pierce (2018)
