Publication	Sample-type	Surface-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Marcott (2011)	boulder	Mar2011-20	Mar2011-D	SBO-SFF-03	35.834	-105.751	3590	2	2.65	0.974	667172	27018	07KNSTD	0	0	0	2009	14092	895	-	-	16220	1083	660	-	-	-	-
Marcott (2011)	boulder	Mar2011-21	Mar2011-D	SBO-SFF-04	35.834	-105.751	3590	2	2.65	0.974	666295	19420	07KNSTD	0	0	0	2009	14074	801	-	-	16199	980	474	-	-	-	-
Marcott (2011)	boulder	Mar2011-22	Mar2011-D	SBO-SFF-05	35.834	-105.751	3590	2	2.65	0.974	661095	19813	07KNSTD	0	0	0	2009	13968	801	-	-	16074	979	484	-	-	-	-
Marcott (2011)	boulder	Mar2011-23	Mar2011-D	SBO-SFF-06	35.834	-105.751	3590	2	2.65	0.974	656117	12231	07KNSTD	0	0	0	2009	13864	725	-	-	15955	896	299	-	-	-	-
Marcott (2011)	boulder	Mar2011-24	Mar2011-D	SBO-SFF-07	35.834	-105.751	3590	2	2.65	0.974	637761	11636	07KNSTD	0	0	0	2009	13480	703	-	-	15527	870	284	-	-	-	-
Marcott (2011)	boulder	Mar2011-25	Mar2011-E	SBI-01	35.835	-105.751	3605	2	2.65	0.963	664704	9073	07KNSTD	0	0	0	2009	14064	713	-	-	16201	887	222	-	-	-	-
Marcott (2011)	boulder	Mar2011-26	Mar2011-E	SBI-02	35.835	-105.751	3605	2	2.65	0.963	693344	9113	07KNSTD	0	0	0	2009	14643	741	-	-	16871	921	223	-	-	-	-
Marcott (2011)	boulder	Mar2011-27	Mar2011-E	SBI-03	35.835	-105.751	3605	2	2.65	0.963	623066	12138	07KNSTD	0	0	0	2009	13194	694	-	-	15231	860	298	-	-	-	-
Marcott (2011)	boulder	Mar2011-28	Mar2011-E	SBI-04	35.835	-105.751	3605	2	2.65	0.963	170470	4038	07KNSTD	0	0	0	2009	4056	220	-	-	4632	268	110	-	-	-	-
Marcott (2011)	boulder	Mar2011-29	Mar2011-E	SBI-06	35.835	-105.751	3598	2	2.65	0.962	792584	11884	07KNSTD	0	0	0	2009	16687	853	-	-	19132	1054	288	-	-	-	-
