expage-202306 - global glacial 10Be and 26Al exposure age data
expage.github.io

Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Ackert et al. (2011)	cobble	Acke2011-4	Acke2007-A	ODY-05-057	-84.72715	-114.22933	1680	2	2.65	1	13170000	420000	07KNSTD	0	0	0	2005	616700	67100	-	-	624957	50868	23394	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-5	Acke2007-B	ODR-05-030A	-84.75155	-115.79445	1665	2.5	2.65	1	800000	30000	07KNSTD	0	0	0	2005	35300	3400	-	-	33384	2427	1262	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-6	Acke2011-A	OBN-05-025	-84.78757	-116.39530	1465	2.5	2.65	1	2810000	60000	07KNSTD	0	0	0	2005	138600	12800	-	-	143080	9667	3167	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-7	Acke2011-B	OBN-05-122	-84.78842	-116.38995	1410	2	2.65	1	1820000	90000	07KNSTD	0	0	0	2005	91900	9400	-	-	95662	7738	4845	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-8	Acke2011-B	OBN-05-136	-84.78617	-116.46082	1415	2	2.65	1	1460000	1460000	07KNSTD	0	0	0	2005	73100	6800	-	-	76023	77633	77486	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-9	Acke2011-B	OBN-05-204	-84.78623	-116.46040	1415	3	2.65	1	520000	20000	07KNSTD	0	0	0	2005	26300	2500	-	-	26962	1971	1044	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-10	Acke2011-B	OBN-05-211	-84.78617	-116.46082	1415	2.5	2.65	1	1600000	50000	07KNSTD	0	0	0	2005	80800	7600	-	-	83839	5912	2676	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-11	Acke2011-C	OTN-05-019	-84.73133	-115.96503	1540	3	2.65	1	1680000	40000	07KNSTD	0	0	0	2005	77500	7100	-	-	79253	5337	1925	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-12	Acke2011-C	OTN-05-120	-84.73100	-115.96810	1515	3	2.65	1	1440000	40000	07KNSTD	0	0	0	2005	67600	6300	-	-	69233	4759	1957	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-1	Akça2007-A	TRK-4	40.8808	41.1355	2400	5	2.65	0.9741	393751	20181	07KNSTD	0	0	0	2005	16000	900	-	-	17318	1393	891	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-2	Akça2007-A	TRK-12	40.8862	41.1338	2273	5	2.65	0.8863	435583	19136	07KNSTD	0	0	0	2005	21500	1100	-	-	22378	1702	989	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-3	Akça2007-A	TRK-13	40.8870	41.1328	2251	5	2.65	0.9303	422617	18683	07KNSTD	0	0	0	2005	20100	1100	-	-	21194	1615	942	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-4	Akça2007-A	TRK-14	40.8868	41.1333	2256	5	2.65	0.9303	468788	22099	07KNSTD	0	0	0	2005	22400	1300	-	-	23159	1806	1098	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-5	Akça2007-B	TRK-5	40.8810	41.1360	2414	5	2.65	0.9741	595779	23725	07KNSTD	0	0	0	2005	24600	1200	-	-	24938	1840	999	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-6	Akça2007-B	TRK-6	40.8822	41.1362	2380	5	2.65	0.9741	612639	21778	07KNSTD	0	0	0	2005	26000	1200	-	-	26162	1872	936	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-7	Akça2007-B	TRK-7	40.8823	41.1362	2378	5	2.65	0.9741	477125	25908	07KNSTD	0	0	0	2005	19900	1100	-	-	20907	1725	1141	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-8	Akça2007-B	TRK-8	40.8830	41.1355	2338	5	2.65	0.9673	475261	23278	07KNSTD	0	0	0	2005	20600	1100	-	-	21489	1700	1058	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-9	Akça2007-B	TRK-9	40.8830	41.1355	2338	5	2.65	0.9738	448142	21646	07KNSTD	0	0	0	2005	19200	1000	-	-	20289	1596	985	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-10	Akça2007-B	TRK-10	40.8830	41.1355	2339	5	2.65	0.9741	428195	19262	07KNSTD	0	0	0	2005	18300	900	-	-	19457	1491	880	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-11	Akça2007-B	TRK-11	40.8835	41.1357	2328	5	2.65	0.9741	468941	15801	07KNSTD	0	0	0	2005	20300	900	-	-	21245	1499	720	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-12	Akça2007-C	TRK-16	40.8892	41.1350	2297	5	2.65	0.9294	455641	18307	07KNSTD	0	0	0	2005	21100	1100	-	-	21990	1626	888	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-13	Akça2007-D	TRK-17	40.8855	41.1398	2452	5	2.65	0.9406	573413	36151	07KNSTD	0	0	0	2005	23900	1500	-	-	24255	2151	1538	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-14	Akça2007-D	TRK-18	40.8863	41.1375	2397	5	2.65	0.9706	532045	33146	07KNSTD	0	0	0	2005	22200	1400	-	-	22800	2009	1429	-	-	-	-
Akçar et al. (2007)	bedrock	Akça2007-15	Akça2007-E	TRK-25	40.8507	41.1493	2965	5	2.65	0.9802	547425	17360	07KNSTD	0	0	0	2005	15500	600	-	-	16357	1138	521	-	-	-	-
Akçar et al. (2007)	bedrock	Akça2007-16	Akça2007-F	TRK-26	40.8540	41.1422	2849	5	2.65	0.9905	568433	19151	07KNSTD	0	0	0	2005	17200	700	-	-	18003	1269	609	-	-	-	-
Akçar et al. (2007)	bedrock	Akça2007-17	Akça2007-F	TRK-27	40.8558	41.1392	2815	5	2.65	0.9939	506150	22266	07KNSTD	0	0	0	2005	15500	700	-	-	16463	1251	727	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-18	Akça2007-G	TRK-21	40.8332	41.1338	3002	5	2.65	0.7897	465962	20060	07KNSTD	0	0	0	2005	16000	1000	-	-	16843	1271	728	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-19	Akça2007-G	TRK-22	40.8332	41.1338	3002	5	2.65	0.7897	594462	18195	07KNSTD	0	0	0	2005	20700	1300	-	-	20984	1451	646	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-20	Akça2007-G	TRK-23	40.8340	41.1327	2941	5	2.65	0.8273	341161	20818	07KNSTD	0	0	0	2005	11500	800	-	-	12731	1107	779	-	-	-	-
Akçar et al. (2007)	boulder	Akça2007-21	Akça2007-G	TRK-24	40.8355	41.1322	2918	5	2.65	0.8273	377285	17905	07KNSTD	0	0	0	2005	13000	800	-	-	13999	1092	667	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-1	Akça2008-A	TRV-1	40.725871	40.897210	2995	5	2.65	0.9336	667241	36691	07KNSTD	0	0	0	2006	19800	1100	-	-	20176	1674	1115	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-2	Akça2008-A	TRV-2	40.725975	40.897133	2998	5	2.65	0.9344	614117	31913	07KNSTD	0	0	0	2006	18100	1000	-	-	18680	1512	975	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-3	Akça2008-A	TRV-3	40.726116	40.897339	2994	5	2.65	0.9355	616958	27058	07KNSTD	0	0	0	2006	18200	900	-	-	18783	1427	828	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-4	Akça2008-B	TRV-4-3	40.706516	40.910813	3185	5	2.65	0.8900	731532	25260	07KNSTD	0	0	0	2006	20300	1000	-	-	20485	1454	711	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-5	Akça2008-C	TRV-6	40.800734	40.920978	1971	5	2.65	0.9226	374814	18219	07KNSTD	0	0	0	2006	21900	1300	-	-	23074	1821	1128	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-6	Akça2008-D	TRV-8	40.794761	40.902315	2200	5	2.65	0.9855	499862	24586	07KNSTD	0	0	0	2006	23500	1200	-	-	24228	1921	1199	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-7	Akça2008-D	TRV-9	40.794920	40.902535	2190	5	2.65	0.9842	514318	26823	07KNSTD	0	0	0	2006	24400	1300	-	-	25066	2035	1315	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-8	Akça2008-D	TRV-10	40.794924	40.902764	2180	5	2.65	0.9850	544688	21696	07KNSTD	0	0	0	2006	26100	1200	-	-	26588	1963	1066	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-9	Akça2008-D	TRV-11	40.796810	40.904890	2095	5	2.65	0.9855	376469	17803	07KNSTD	0	0	0	2006	18800	1000	-	-	20139	1571	957	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-10	Akça2008-E	TRV-12	40.712969	40.914718	3024	5	2.65	0.9634	449772	19341	07KNSTD	0	0	0	2006	12400	600	-	-	13517	1019	583	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-11	Akça2008-E	TRV-13	40.712382	40.914167	3017	2.5	2.65	0.9634	387697	25163	07KNSTD	0	0	0	2006	10400	700	-	-	11873	1065	773	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-12	Akça2008-E	TRV-14	40.712908	40.914971	3027	5	2.65	0.9690	493993	24717	07KNSTD	0	0	0	2006	13600	700	-	-	14566	1160	731	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-13	Akça2008-F	TRV-15	40.713366	40.915266	3013	5	2.65	0.9802	568933	29091	07KNSTD	0	0	0	2006	15700	800	-	-	16517	1327	848	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-14	Akça2008-F	TRV-16	40.713420	40.915498	3012	5	2.65	0.9727	562636	21264	07KNSTD	0	0	0	2006	15700	700	-	-	16474	1195	625	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-15	Akça2008-G	TRV-17	40.723448	40.907898	2834	5	2.65	0.9957	535834	24230	07KNSTD	0	0	0	2006	16300	800	-	-	17188	1319	781	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-16	Akça2008-G	TRV-18	40.723011	40.908204	2833	5	2.65	0.9957	581244	23675	07KNSTD	0	0	0	2006	17700	800	-	-	18530	1374	758	-	-	-	-
Akçar et al. (2008)	boulder	Akça2008-17	Akça2008-H	TRV-19	40.734029	40.910051	2885	5	2.65	0.9726	588651	25880	07KNSTD	0	0	0	2006	17800	800	-	-	18547	1410	819	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-18	Akça2008-H	TRV-20	40.733781	40.909345	2882	5	2.65	0.9729	572241	29145	07KNSTD	0	0	0	2006	17300	900	-	-	18100	1453	926	-	-	-	-
Akçar et al. (2008)	bedrock	Akça2008-19	Akça2008-I	TRV-21	40.731790	40.912990	2739	5	2.65	0.9707	507805	22352	07KNSTD	0	0	0	2006	16800	800	-	-	17752	1350	785	-	-	-	-
Akçar et al. (2011)	boulder	Akça2011-1	Akça2011-A	MOE-1	46.91669	7.64149	898	5	2.65	0.9207	119000	4000	07KNSTD	0	0	0	2009	13600	1200	-	-	15704	1106	530	-	-	-	-
Akçar et al. (2011)	boulder	Akça2011-2	Akça2011-A	MOE-2	46.91667	7.63165	900	5	2.65	0.9999	172900	7600	07KNSTD	0	0	0	2009	18100	1700	-	-	20710	1575	915	-	-	-	-
Akçar et al. (2011)	boulder	Akça2011-3	Akça2011-A	MOE-3	46.91811	7.64647	918	4	2.65	0.9985	72100	3500	07KNSTD	0	0	0	2009	7500	700	-	-	8891	699	433	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-1	Akça2014-A	TRU-51	40.0803	29.2211	2317	4	2.65	0.984	381087	11478	07KNSTD	0	0	0	2012	18100	1100	-	-	17485	1204	529	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-2	Akça2014-A	TRU-87	40.0768	29.2226	2316	5	2.65	0.995	371059	11183	S2007N	0	0	0	2012	18000	1000	-	-	17032	1173	516	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-3	Zahn2010-A	TRU-52	40.0805	29.2217	2321	4	2.65	0.995	403592	12148	07KNSTD	0	0	0	2012	19100	1100	-	-	18207	1254	551	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-4	Zahn2010-A	TRU-53	40.0805	29.222	2318	4	2.65	0.993	397173	11960	S2007N	0	0	0	2012	18900	1100	-	-	18005	1240	545	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-5	Zahn2010-A	TRU-54	40.0805	29.223	2295	5	2.65	0.998	411621	15276	07KNSTD	0	0	0	2012	20200	1300	-	-	18949	1369	707	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-6	Akça2014-B	TRU-55	40.0807	29.224	2271	5	2.65	0.995	393020	11835	07KNSTD	0	0	0	2012	19600	1100	-	-	18505	1274	560	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-7	Akça2014-B	TRU-56	40.0808	29.2239	2271	4	2.65	0.995	373549	11258	S2007N	0	0	0	2012	18300	1100	-	-	17516	1206	530	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-8	Akça2014-C	TRU-57	40.0811	29.2231	2282	4	2.65	0.987	312720	10376	S2007N	0	0	0	2012	15300	900	-	-	14864	1044	495	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-9	Zahn2010-B	TRU-58	40.0797	29.2219	2289	5	2.65	0.985	266995	9941	S2007N	0	0	0	2012	13200	800	-	-	12981	937	485	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-10	Akça2014-D	TRU-59	40.0824	29.2289	2212	3	2.65	0.998	389574	11732	07KNSTD	0	0	0	2012	19500	1100	-	-	18749	1291	567	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-11	Akça2014-E	TRU-60	40.0827	29.2286	2212	2.5	2.65	0.998	410044	12345	07KNSTD	0	0	0	2012	20400	1200	-	-	19570	1348	592	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-12	Akça2014-E	TRU-61	40.0827	29.2285	2213	3	2.65	0.998	384786	11587	07KNSTD	0	0	0	2012	19300	1100	-	-	18526	1276	560	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-13	Akça2014-F	TRU-62	40.0818	29.2262	2227	2.5	2.65	0.995	371296	11185	07KNSTD	0	0	0	2012	18300	1100	-	-	17734	1221	537	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-14	Akça2014-G	TRU-63	40.0816	29.2263	2226	3	2.65	0.995	376641	13606	07KNSTD	0	0	0	2012	18700	1200	-	-	18053	1295	655	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-15	Akça2014-H	TRU-64	40.0814	29.2247	2247	3	2.65	0.995	261832	8170	07KNSTD	0	0	0	2012	12900	800	-	-	12822	888	401	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-16	Akça2014-I	TRU-65	40.0811	29.2263	2221	5	2.65	0.995	278720	9536	S2007N	0	0	0	2012	14500	900	-	-	13924	984	478	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-17	Akça2014-I	TRU-66	40.0809	29.2257	2234	3	2.65	0.996	348758	10510	07KNSTD	0	0	0	2012	17300	1000	-	-	16700	1150	505	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-18	Akça2014-I	TRU-67	40.0807	29.2249	2262	3	2.65	0.992	346098	11815	07KNSTD	0	0	0	2012	16800	1000	-	-	16334	1155	560	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-19	Akça2014-I	TRU-68	40.0807	29.225	2248	3	2.65	0.994	311965	10345	07KNSTD	0	0	0	2012	15400	900	-	-	14948	1049	498	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-20	Akça2014-J	TRU-69	40.0919	29.234	2114	4	2.65	0.995	306830	11404	07KNSTD	0	0	0	2012	16800	1000	-	-	16215	1171	605	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-21	Akça2014-K	TRU-70	40.0832	29.2332	2128	4.5	2.65	0.973	236889	10716	07KNSTD	0	0	0	2012	13000	900	-	-	13030	999	591	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-22	Akça2014-K	TRU-71	40.0828	29.2323	2152	5	2.65	0.984	344467	12443	07KNSTD	0	0	0	2012	18600	1100	-	-	17920	1285	650	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-23	Akça2014-K	TRU-72	40.0824	29.2315	2163	2.5	2.65	0.996	380812	11469	07KNSTD	0	0	0	2012	19600	1100	-	-	18935	1304	573	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-24	Akça2014-K	TRU-73	40.0821	29.2311	2169	5	2.65	0.994	349465	13684	S2007N	0	0	0	2012	18700	1200	-	-	17785	1304	700	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-25	Akça2014-K	TRU-76	40.0818	29.2299	2189	3.5	2.65	0.997	372254	11213	07KNSTD	0	0	0	2012	19100	1100	-	-	18347	1263	555	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-26	Akça2014-L	TRU-74	40.0817	29.2305	2180	4	2.65	0.996	385039	14679	07KNSTD	0	0	0	2012	20100	1300	-	-	19126	1392	733	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-27	Akça2014-L	TRU-75	40.0817	29.2302	2182	4	2.65	0.996	332874	10363	07KNSTD	0	0	0	2012	17400	1000	-	-	16688	1156	522	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-28	Akça2014-M	TRU-77	40.0794	29.238	2211	5	2.65	0.997	765436	22995	07KNSTD	0	0	0	2012	38800	2300	-	-	36228	2505	1098	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-29	Akça2014-M	TRU-78	40.0798	29.2373	2192	4	2.65	0.997	988836	29701	S2007N	0	0	0	2012	50000	3000	-	-	46399	3216	1410	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-30	Akça2014-N	TRU-79	40.0798	29.2365	2190	3	2.65	0.996	386483	11638	07KNSTD	0	0	0	2012	19700	1100	-	-	18923	1303	573	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-31	Akça2014-N	TRU-80	40.0798	29.236	2186	2.5	2.65	0.993	369796	11139	07KNSTD	0	0	0	2012	18700	1100	-	-	18200	1253	551	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-32	Akça2014-O	TRU-81	40.0802	29.2347	2132	5	2.65	0.979	291812	9680	07KNSTD	0	0	0	2012	16000	1000	-	-	15622	1097	520	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-33	Akça2014-P	TRU-82	40.0786	29.2353	2184	4	2.65	0.996	284842	9175	S2007N	0	0	0	2012	14900	900	-	-	14435	1007	467	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-34	Akça2014-P	TRU-83	40.0781	29.2348	2190	3	2.65	0.995	347188	12899	S2007N	0	0	0	2012	17700	1100	-	-	17156	1239	640	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-35	Akça2014-P	TRU-84	40.0774	29.2348	2200	4	2.65	0.996	324599	13035	07KNSTD	0	0	0	2012	16700	1100	-	-	16107	1189	649	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-36	Akça2014-P	TRU-85	40.0773	29.2344	2198	3	2.65	0.996	327663	12502	07KNSTD	0	0	0	2012	16700	1000	-	-	16148	1174	619	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-37	Akça2014-P	TRU-86	40.0761	29.2347	2216	3.5	2.65	0.993	318715	9616	S2007N	0	0	0	2012	16100	900	-	-	15632	1076	473	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-38	Akça2014-Q	TRU-88	40.0771	29.2238	2297	5	2.65	0.996	365897	11755	07KNSTD	0	0	0	2012	17900	1100	-	-	17010	1186	549	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-39	Akça2014-R	TRU-89	40.0761	29.2241	2302	5	2.65	0.995	389367	15233	07KNSTD	0	0	0	2012	19000	1200	-	-	17970	1317	706	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-40	Akça2014-S	TRU-90	40.0763	29.2279	2262	5	2.65	0.995	308742	9620	07KNSTD	0	0	0	2012	15600	900	-	-	14887	1031	466	-	-	-	-
Akçar et al. (2014)	boulder	Akça2014-41	Akça2014-T	TRU-91	40.0744	29.2303	2229	5	2.65	0.986	300402	12677	S2007N	0	0	0	2012	15500	1000	-	-	14956	1121	634	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-1	Akça2017-A	TRU-103	40.1021	29.2121	1983	5	2.65	0.9939	978711	29392	S2007N	0	0	0	2013	57000	3500	-	-	56136	3900	1710	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-2	Akça2017-A	TRU-104	40.1032	29.2120	1946	5	2.65	0.9950	383318	14612	S2007N	0	0	0	2013	22900	1400	-	-	22378	1630	858	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-3	Akça2017-A	TRU-105	40.1042	29.2124	1925	5	2.65	0.9969	314648	12004	S2007N	0	0	0	2013	19100	1200	-	-	19011	1384	729	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-4	Akça2017-A	TRU-107	40.1058	29.2132	1869	5	2.65	0.9948	346758	11835	S2007N	0	0	0	2013	21900	1300	-	-	21575	1527	740	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-5	Akça2017-A	TRU-108	40.1056	29.2131	1873	2	2.65	0.9567	322681	14895	S2007N	0	0	0	2013	20600	1400	-	-	20456	1582	949	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-6	Akça2017-A	TRU-109	40.1051	29.2127	1896	5	2.65	0.9945	343856	15523	S2007N	0	0	0	2013	21300	1400	-	-	21048	1616	955	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-7	Akça2017-A	TRU-121	40.1084	29.2153	1790	4	2.65	0.9928	302440	10619	S2007N	0	0	0	2013	20100	1200	-	-	20048	1428	707	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-8	Akça2017-A	TRU-122	40.1078	29.2149	1809	5	2.65	0.9939	308557	9594	S2007N	0	0	0	2013	20400	1200	-	-	20280	1406	634	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-9	Akça2017-A	TRU-123	40.1076	29.2147	1810	4	2.65	0.9939	272853	11496	S2007N	0	0	0	2013	17900	1200	-	-	17969	1347	761	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-10	Akça2017-A	TRU-124	40.1093	29.2162	1768	3	2.65	0.9922	292256	10872	S2007N	0	0	0	2013	19600	1200	-	-	19597	1417	733	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-11	Akça2017-A	TRU-125	40.1096	29.2165	1764	4	2.65	0.9922	300583	10880	S2007N	0	0	0	2013	20400	1300	-	-	20310	1458	739	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-12	Akça2017-A	TRU-126	40.1097	29.2166	1762	5	2.65	0.9922	305897	9545	S2007N	0	0	0	2013	20900	1200	-	-	20812	1444	653	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-13	Akça2017-A	TRU-127	40.1097	29.2165	1763	3	2.65	0.9922	288853	14510	S2007N	0	0	0	2013	19500	1400	-	-	19457	1554	982	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-14	Akça2017-A	TRU-128	40.1106	29.2172	1741	4	2.65	0.9875	307725	9911	S2007N	0	0	0	2013	21300	1300	-	-	21155	1478	685	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-15	Akça2017-A	TRU-129	40.1107	29.2172	1741	2	2.65	0.9870	286209	10366	S2007N	0	0	0	2013	19500	1200	-	-	19539	1403	711	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-16	Akça2017-A	TRU-130	40.1106	29.2171	1745	5	2.65	0.9875	278843	10940	S2007N	0	0	0	2013	19400	1200	-	-	19454	1427	767	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-17	Akça2017-A	TRU-131	40.1121	29.2174	1679	5	2.65	0.9658	249609	13303	S2007N	0	0	0	2013	18600	1400	-	-	18794	1538	1006	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-18	Akça2017-B	TRU-106	40.1051	29.2121	1896	5	2.65	0.9958	310760	10924	S2007N	0	0	0	2013	19300	1200	-	-	19193	1367	678	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-19	Akça2017-C	TRU-110	40.1029	29.2038	1948	4	2.65	0.9647	307286	15418	S2007N	0	0	0	2013	18800	1300	-	-	18730	1495	944	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-20	Akça2017-C	TRU-111	40.1032	29.2037	1965	5	2.65	0.9689	177821	9668	S2007N	0	0	0	2013	10800	800	-	-	11505	948	627	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-21	Akça2017-C	TRU-112	40.1035	29.2035	1984	4	2.65	0.9770	298860	11108	S2007N	0	0	0	2013	17700	1100	-	-	17592	1271	657	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-22	Akça2017-D	TRU-113	40.1044	29.2023	2034	5	2.65	0.9975	434677	13082	S2007N	0	0	0	2013	24300	1400	-	-	23600	1627	714	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-23	Akça2017-D	TRU-114	40.1042	29.1997	2100	4	2.65	0.9972	500777	16064	S2007N	0	0	0	2013	26500	1600	-	-	25509	1782	824	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-24	Akça2017-D	TRU-115	40.1039	29.1985	2127	5	2.65	0.9974	862547	25906	S2007N	0	0	0	2013	44300	2600	-	-	42637	2952	1294	-	-	-	-
Akçar et al. (2017)	bedrock	Akça2017-25	Akça2017-E	TRU-116	40.1034	29.1965	2162	3	2.65	0.9997	850212	25538	S2007N	0	0	0	2013	41900	2500	-	-	40472	2801	1228	-	-	-	-
Akçar et al. (2017)	bedrock	Akça2017-26	Akça2017-F	TRU-117	40.1005	29.1903	2184	3	2.65	0.9997	603282	19340	S2007N	0	0	0	2013	29700	1800	-	-	28423	1987	918	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-27	Akça2017-F	TRU-118	40.0986	29.1889	2220	4	2.65	0.9993	748783	22492	S2007N	0	0	0	2013	36100	2100	-	-	34840	2408	1056	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-28	Akça2017-F	TRU-119	40.0985	29.1892	2220	4	2.65	0.9990	471606	14181	S2007N	0	0	0	2013	23100	1300	-	-	22230	1532	672	-	-	-	-
Akçar et al. (2017)	bedrock	Akça2017-29	Akça2017-F	TRU-120	40.0975	29.1882	2240	3	2.65	0.9997	846562	25425	S2007N	0	0	0	2013	39700	2400	-	-	38380	2655	1164	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-30	Akça2017-G	TRU-132	40.1137	29.2171	1592	4	2.65	0.9271	38542	2604	S2007N	0	0	0	2013	-	-	-	-	3206	293	217	-	-	-	-
Akçar et al. (2017)	boulder	Akça2017-31	Akça2017-H	TRU-133	40.1097	29.2158	1756	5	2.65	0.9898	309916	12149	S2007N	0	0	0	2013	21300	1400	-	-	21183	1554	835	-	-	-	-
Akçar et al. (2020)	boulder	Akça2020-1	Akça2020-A	UTSTE-1	-71.95754	23.32147	1336	3.5	2.65	0.99342	1850000	40000	S2007N	11760000	180000	ZAL94N	2018	107200	8500	99400	9900	106642	7148	2368	100533	8443	1617	-
